tripduration,starttime,stoptime,start_station_id,name,start_station_latitude,start_station_longitude,end_station_id,direction,end_station_latitude,end_station_longitude,bikeid,usertype,birthyear,gender
387,41852.38056,41852.38542,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,168,W 18 St & 6 Ave,40.73971301,-73.99456405,16717,Subscriber,1982,2
400,41852.41528,41852.42014,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,168,W 18 St & 6 Ave,40.73971301,-73.99456405,14772,Subscriber,1985,1
494,41852.67847,41852.68403,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,168,W 18 St & 6 Ave,40.73971301,-73.99456405,20308,Subscriber,1993,1
331,41852.78819,41852.79236,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,168,W 18 St & 6 Ave,40.73971301,-73.99456405,17331,Subscriber,1981,1
747,41852.59097,41852.6,257,Lispenard St & Broadway,40.71939226,-74.00247214,168,W 18 St & 6 Ave,40.73971301,-73.99456405,17720,Subscriber,1974,1
727,41852.65069,41852.65903,257,Lispenard St & Broadway,40.71939226,-74.00247214,168,W 18 St & 6 Ave,40.73971301,-73.99456405,15552,Subscriber,1980,1
432,41852.59375,41852.59861,72,W 52 St & 11 Ave,40.76727216,-73.99392888,173,Broadway & W 49 St,40.76064679,-73.98442659,20844,Subscriber,1983,1
1909,41852.78681,41852.80903,72,W 52 St & 11 Ave,40.76727216,-73.99392888,173,Broadway & W 49 St,40.76064679,-73.98442659,20580,Subscriber,1965,1
797,41852.89861,41852.90764,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,173,Broadway & W 49 St,40.76064679,-73.98442659,21531,Subscriber,1988,1
369,41852.33194,41852.33611,164,E 47 St & 2 Ave,40.75323098,-73.97032517,173,Broadway & W 49 St,40.76064679,-73.98442659,16930,Subscriber,1981,1
589,41852.37292,41852.37986,164,E 47 St & 2 Ave,40.75323098,-73.97032517,173,Broadway & W 49 St,40.76064679,-73.98442659,14603,Subscriber,1991,1
856,41852.30278,41852.3125,167,E 39 St & 3 Ave,40.7489006,-73.97604882,173,Broadway & W 49 St,40.76064679,-73.98442659,15875,Subscriber,1965,1
567,41852.34792,41852.35417,167,E 39 St & 3 Ave,40.7489006,-73.97604882,173,Broadway & W 49 St,40.76064679,-73.98442659,21307,Subscriber,1978,1
2251,41852.30139,41852.32708,173,Broadway & W 49 St,40.76064679,-73.98442659,173,Broadway & W 49 St,40.76064679,-73.98442659,16393,Subscriber,1970,1
788,41852.4875,41852.49653,173,Broadway & W 49 St,40.76064679,-73.98442659,173,Broadway & W 49 St,40.76064679,-73.98442659,17589,Customer,\N,0
759,41852.4875,41852.49653,173,Broadway & W 49 St,40.76064679,-73.98442659,173,Broadway & W 49 St,40.76064679,-73.98442659,18467,Customer,\N,0
144,41852.55,41852.55139,173,Broadway & W 49 St,40.76064679,-73.98442659,173,Broadway & W 49 St,40.76064679,-73.98442659,16393,Subscriber,1981,1
79,41852.84722,41852.84792,173,Broadway & W 49 St,40.76064679,-73.98442659,173,Broadway & W 49 St,40.76064679,-73.98442659,16904,Customer,\N,0
507,41852.90764,41852.91389,173,Broadway & W 49 St,40.76064679,-73.98442659,173,Broadway & W 49 St,40.76064679,-73.98442659,21531,Subscriber,1965,2
614,41852.72153,41852.72917,228,E 48 St & 3 Ave,40.7546011,-73.97187886,173,Broadway & W 49 St,40.76064679,-73.98442659,17542,Subscriber,1982,1
517,41852.82361,41852.82986,228,E 48 St & 3 Ave,40.7546011,-73.97187886,173,Broadway & W 49 St,40.76064679,-73.98442659,16904,Subscriber,1985,1
1234,41852.31042,41852.32431,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,173,Broadway & W 49 St,40.76064679,-73.98442659,20151,Subscriber,1989,1
262,41852.53819,41852.54097,72,W 52 St & 11 Ave,40.76727216,-73.99392888,174,E 25 St & 1 Ave,40.7381765,-73.97738662,20115,Subscriber,1984,1
940,41852.86181,41852.87292,128,MacDougal St & Prince St,40.72710258,-74.00297088,174,E 25 St & 1 Ave,40.7381765,-73.97738662,19253,Subscriber,1990,1
2729,41852.84722,41852.87917,174,E 25 St & 1 Ave,40.7381765,-73.97738662,174,E 25 St & 1 Ave,40.7381765,-73.97738662,15275,Subscriber,1986,2
1438,41852.56944,41852.58611,224,Spruce St & Nassau St,40.71146364,-74.00552427,174,E 25 St & 1 Ave,40.7381765,-73.97738662,18719,Subscriber,1961,1
3019,41852.75694,41852.79236,224,Spruce St & Nassau St,40.71146364,-74.00552427,174,E 25 St & 1 Ave,40.7381765,-73.97738662,15275,Subscriber,1987,1
616,41852.58194,41852.58889,228,E 48 St & 3 Ave,40.7546011,-73.97187886,174,E 25 St & 1 Ave,40.7381765,-73.97738662,19054,Subscriber,1988,1
603,41852.81597,41852.82292,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,174,E 25 St & 1 Ave,40.7381765,-73.97738662,21517,Subscriber,1979,1
1899,41852.72292,41852.74514,128,MacDougal St & Prince St,40.72710258,-74.00297088,195,Liberty St & Broadway,40.70905623,-74.01043382,18296,Customer,\N,0
1873,41852.72292,41852.74514,128,MacDougal St & Prince St,40.72710258,-74.00297088,195,Liberty St & Broadway,40.70905623,-74.01043382,17365,Customer,\N,0
857,41852.34444,41852.35417,143,Clinton St & Joralemon St,40.69239502,-73.99337909,195,Liberty St & Broadway,40.70905623,-74.01043382,21468,Subscriber,1986,1
586,41852.83125,41852.83819,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,195,Liberty St & Broadway,40.70905623,-74.01043382,17102,Subscriber,1978,2
213,41852.9375,41852.93958,152,Warren St & Church St,40.71473993,-74.00910627,195,Liberty St & Broadway,40.70905623,-74.01043382,19016,Subscriber,1969,1
973,41852.41667,41852.42847,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,195,Liberty St & Broadway,40.70905623,-74.01043382,21409,Subscriber,1958,2
1126,41852.36111,41852.37431,212,W 16 St & The High Line,40.74334935,-74.00681753,195,Liberty St & Broadway,40.70905623,-74.01043382,16667,Subscriber,1964,1
2301,41852.99583,41853.02222,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,195,Liberty St & Broadway,40.70905623,-74.01043382,15225,Customer,\N,0
2312,41852.99583,41853.02222,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,195,Liberty St & Broadway,40.70905623,-74.01043382,16320,Customer,\N,0
2253,41852.99653,41853.02222,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,195,Liberty St & Broadway,40.70905623,-74.01043382,20792,Customer,\N,0
708,41852.40764,41852.41597,250,Lafayette St & Jersey St,40.72456089,-73.99565293,195,Liberty St & Broadway,40.70905623,-74.01043382,14552,Subscriber,1980,2
375,41852.52569,41852.52986,257,Lispenard St & Broadway,40.71939226,-74.00247214,195,Liberty St & Broadway,40.70905623,-74.01043382,17434,Subscriber,1973,1
224,41852.57153,41852.57431,260,Broad St & Bridge St,40.70365182,-74.01167797,195,Liberty St & Broadway,40.70905623,-74.01043382,21447,Subscriber,1979,1
821,41852.34722,41852.35694,72,W 52 St & 11 Ave,40.76727216,-73.99392888,212,W 16 St & The High Line,40.74334935,-74.00681753,16667,Subscriber,1987,2
859,41852.88542,41852.89514,72,W 52 St & 11 Ave,40.76727216,-73.99392888,212,W 16 St & The High Line,40.74334935,-74.00681753,15440,Subscriber,1978,1
196,41852.69167,41852.69375,116,W 17 St & 8 Ave,40.74177603,-74.00149746,212,W 16 St & The High Line,40.74334935,-74.00681753,16367,Subscriber,1969,1
1676,41852.79583,41852.81528,116,W 17 St & 8 Ave,40.74177603,-74.00149746,212,W 16 St & The High Line,40.74334935,-74.00681753,17493,Customer,\N,0
793,41852.30764,41852.31667,147,Greenwich St & Warren St,40.71542197,-74.01121978,212,W 16 St & The High Line,40.74334935,-74.00681753,16107,Subscriber,1961,1
983,41852.58889,41852.60069,147,Greenwich St & Warren St,40.71542197,-74.01121978,212,W 16 St & The High Line,40.74334935,-74.00681753,17821,Subscriber,1964,1
731,41852.69931,41852.70764,147,Greenwich St & Warren St,40.71542197,-74.01121978,212,W 16 St & The High Line,40.74334935,-74.00681753,17821,Subscriber,1976,1
828,41852.72569,41852.73542,147,Greenwich St & Warren St,40.71542197,-74.01121978,212,W 16 St & The High Line,40.74334935,-74.00681753,20950,Subscriber,1982,1
802,41852.43264,41852.44167,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,212,W 16 St & The High Line,40.74334935,-74.00681753,17407,Subscriber,1988,1
2161,41852.49167,41852.51667,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,212,W 16 St & The High Line,40.74334935,-74.00681753,18731,Customer,\N,0
1755,41852.49583,41852.51667,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,212,W 16 St & The High Line,40.74334935,-74.00681753,15363,Customer,\N,0
1062,41852.66667,41852.67847,152,Warren St & Church St,40.71473993,-74.00910627,212,W 16 St & The High Line,40.74334935,-74.00681753,17208,Subscriber,1926,2
418,41852.73333,41852.73819,223,W 13 St & 7 Ave,40.73781509,-73.99994661,212,W 16 St & The High Line,40.74334935,-74.00681753,14910,Subscriber,1986,1
374,41852.76736,41852.77153,225,W 14 St & The High Line,40.74195138,-74.00803013,212,W 16 St & The High Line,40.74334935,-74.00681753,21595,Subscriber,1952,1
1388,41852.40139,41852.41736,228,E 48 St & 3 Ave,40.7546011,-73.97187886,212,W 16 St & The High Line,40.74334935,-74.00681753,16822,Subscriber,1984,1
231,41852.76042,41852.76319,238,Bank St & Washington St,40.7361967,-74.00859207,212,W 16 St & The High Line,40.74334935,-74.00681753,19785,Subscriber,1974,1
1158,41852.92847,41852.94236,251,Mott St & Prince St,40.72317958,-73.99480012,212,W 16 St & The High Line,40.74334935,-74.00681753,18276,Subscriber,1987,1
1457,41852.97431,41852.99097,143,Clinton St & Joralemon St,40.69239502,-73.99337909,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,15225,Customer,\N,0
1350,41852.97569,41852.99097,143,Clinton St & Joralemon St,40.69239502,-73.99337909,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,18227,Customer,\N,0
1279,41852.97639,41852.99097,143,Clinton St & Joralemon St,40.69239502,-73.99337909,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,18966,Customer,\N,0
912,41852.99375,41853.00417,217,Old Fulton St,40.70277159,-73.99383605,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,19623,Customer,\N,0
956,41852.99375,41853.00486,217,Old Fulton St,40.70277159,-73.99383605,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,16447,Customer,\N,0
1075,41852.82986,41852.84236,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,18919,Customer,\N,0
1068,41852.82986,41852.84236,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,21017,Customer,\N,0
1894,41852.81667,41852.83889,152,Warren St & Church St,40.71473993,-74.00910627,217,Old Fulton St,40.70277159,-73.99383605,16447,Subscriber,1985,2
1675,41852.81944,41852.83889,152,Warren St & Church St,40.71473993,-74.00910627,217,Old Fulton St,40.70277159,-73.99383605,17402,Customer,\N,0
684,41852.67292,41852.68056,217,Old Fulton St,40.70277159,-73.99383605,217,Old Fulton St,40.70277159,-73.99383605,20617,Subscriber,1988,1
667,41852.68819,41852.69583,217,Old Fulton St,40.70277159,-73.99383605,217,Old Fulton St,40.70277159,-73.99383605,15849,Customer,\N,0
629,41852.68889,41852.69653,217,Old Fulton St,40.70277159,-73.99383605,217,Old Fulton St,40.70277159,-73.99383605,17879,Customer,\N,0
224,41852.70278,41852.70556,217,Old Fulton St,40.70277159,-73.99383605,217,Old Fulton St,40.70277159,-73.99383605,17879,Customer,\N,0
1438,41852.70347,41852.72014,217,Old Fulton St,40.70277159,-73.99383605,217,Old Fulton St,40.70277159,-73.99383605,19936,Customer,\N,0
1220,41852.70625,41852.72014,217,Old Fulton St,40.70277159,-73.99383605,217,Old Fulton St,40.70277159,-73.99383605,15492,Customer,\N,0
183,41852.7125,41852.71458,217,Old Fulton St,40.70277159,-73.99383605,217,Old Fulton St,40.70277159,-73.99383605,20617,Subscriber,1984,1
1101,41852.78125,41852.79375,217,Old Fulton St,40.70277159,-73.99383605,217,Old Fulton St,40.70277159,-73.99383605,19257,Customer,\N,0
1225,41852.81806,41852.83264,217,Old Fulton St,40.70277159,-73.99383605,217,Old Fulton St,40.70277159,-73.99383605,15849,Customer,\N,0
19331,41852.62569,41852.84931,224,Spruce St & Nassau St,40.71146364,-74.00552427,217,Old Fulton St,40.70277159,-73.99383605,21518,Customer,\N,0
18316,41852.63611,41852.84792,224,Spruce St & Nassau St,40.71146364,-74.00552427,217,Old Fulton St,40.70277159,-73.99383605,17783,Customer,\N,0
344,41852.67639,41852.67986,233,Joralemon St & Adams St,40.69246277,-73.98963911,217,Old Fulton St,40.70277159,-73.99383605,16216,Subscriber,1974,1
767,41852.57361,41852.58264,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,217,Old Fulton St,40.70277159,-73.99383605,19034,Subscriber,1981,2
569,41852.65486,41852.66181,243,Fulton St & Rockwell Pl,40.688226,-73.979382,217,Old Fulton St,40.70277159,-73.99383605,16136,Subscriber,1978,1
740,41852.35625,41852.36458,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,18342,Subscriber,1985,1
1439,41852.61667,41852.63333,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,20842,Subscriber,1976,2
312,41852.67708,41852.68056,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,16708,Subscriber,1952,1
193,41852.34861,41852.35139,233,Joralemon St & Adams St,40.69246277,-73.98963911,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,15581,Subscriber,1983,1
1763,41852.75139,41852.77153,233,Joralemon St & Adams St,40.69246277,-73.98963911,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,16475,Subscriber,1989,1
225,41852.45486,41852.45764,239,Willoughby St & Fleet St,40.69196566,-73.9813018,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,20685,Subscriber,1985,1
275,41852.38056,41852.38403,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,15051,Subscriber,1981,1
520,41852.28403,41852.29028,127,Barrow St & Hudson St,40.73172428,-74.00674436,223,W 13 St & 7 Ave,40.73781509,-73.99994661,20716,Subscriber,1992,1
1269,41852.52708,41852.54236,147,Greenwich St & Warren St,40.71542197,-74.01121978,223,W 13 St & 7 Ave,40.73781509,-73.99994661,15537,Subscriber,1965,2
440,41852.9375,41852.94236,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,223,W 13 St & 7 Ave,40.73781509,-73.99994661,18392,Subscriber,1982,2
441,41852.9375,41852.94236,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,223,W 13 St & 7 Ave,40.73781509,-73.99994661,17594,Subscriber,1982,1
2797,41852.79306,41852.82569,167,E 39 St & 3 Ave,40.7489006,-73.97604882,223,W 13 St & 7 Ave,40.73781509,-73.99994661,21312,Subscriber,1968,1
335,41852.49861,41852.50278,168,W 18 St & 6 Ave,40.73971301,-73.99456405,223,W 13 St & 7 Ave,40.73781509,-73.99994661,20004,Subscriber,1989,2
315,41852.49931,41852.50278,168,W 18 St & 6 Ave,40.73971301,-73.99456405,223,W 13 St & 7 Ave,40.73781509,-73.99994661,20617,Subscriber,1987,1
208,41852.72083,41852.72292,168,W 18 St & 6 Ave,40.73971301,-73.99456405,223,W 13 St & 7 Ave,40.73781509,-73.99994661,17609,Subscriber,1983,1
5813,41852.64861,41852.71597,223,W 13 St & 7 Ave,40.73781509,-73.99994661,223,W 13 St & 7 Ave,40.73781509,-73.99994661,14910,Subscriber,1965,1
231,41852.65972,41852.66181,225,W 14 St & The High Line,40.74195138,-74.00803013,223,W 13 St & 7 Ave,40.73781509,-73.99994661,19698,Subscriber,1979,1
473,41852.45486,41852.46042,229,Great Jones St,40.72743423,-73.99379025,223,W 13 St & 7 Ave,40.73781509,-73.99994661,18783,Subscriber,1978,2
559,41852.94236,41852.94931,229,Great Jones St,40.72743423,-73.99379025,223,W 13 St & 7 Ave,40.73781509,-73.99994661,20537,Subscriber,1966,1
353,41852.26042,41852.26458,237,E 11 St & 2 Ave,40.73047309,-73.98672378,223,W 13 St & 7 Ave,40.73781509,-73.99994661,19215,Subscriber,1986,1
277,41852.59583,41852.59861,238,Bank St & Washington St,40.7361967,-74.00859207,223,W 13 St & 7 Ave,40.73781509,-73.99994661,14759,Subscriber,1968,1
263,41852.74306,41852.74583,247,Perry St & Bleecker St,40.73535398,-74.00483091,223,W 13 St & 7 Ave,40.73781509,-73.99994661,18965,Subscriber,1977,1
482,41852.15069,41852.15625,250,Lafayette St & Jersey St,40.72456089,-73.99565293,223,W 13 St & 7 Ave,40.73781509,-73.99994661,15919,Subscriber,1978,1
407,41852.84931,41852.85417,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,223,W 13 St & 7 Ave,40.73781509,-73.99994661,21278,Subscriber,1971,1
1605,41852.75139,41852.76944,72,W 52 St & 11 Ave,40.76727216,-73.99392888,224,Spruce St & Nassau St,40.71146364,-74.00552427,19048,Subscriber,1983,2
859,41852.79444,41852.80417,82,St James Pl & Pearl St,40.71117416,-74.00016545,224,Spruce St & Nassau St,40.71146364,-74.00552427,21017,Customer,\N,0
801,41852.79444,41852.80347,82,St James Pl & Pearl St,40.71117416,-74.00016545,224,Spruce St & Nassau St,40.71146364,-74.00552427,21230,Customer,\N,0
815,41852.39722,41852.40694,128,MacDougal St & Prince St,40.72710258,-74.00297088,224,Spruce St & Nassau St,40.71146364,-74.00552427,20792,Subscriber,1987,1
1124,41852.39514,41852.40833,143,Clinton St & Joralemon St,40.69239502,-73.99337909,224,Spruce St & Nassau St,40.71146364,-74.00552427,14619,Subscriber,1969,2
626,41852.55694,41852.56458,146,Hudson St & Reade St,40.71625008,-74.0091059,224,Spruce St & Nassau St,40.71146364,-74.00552427,18719,Subscriber,1950,1
466,41852.70625,41852.71181,147,Greenwich St & Warren St,40.71542197,-74.01121978,224,Spruce St & Nassau St,40.71146364,-74.00552427,16266,Subscriber,1969,2
317,41852.81181,41852.81528,147,Greenwich St & Warren St,40.71542197,-74.01121978,224,Spruce St & Nassau St,40.71146364,-74.00552427,18085,Subscriber,1986,2
372,41852.88819,41852.89306,147,Greenwich St & Warren St,40.71542197,-74.01121978,224,Spruce St & Nassau St,40.71146364,-74.00552427,21248,Subscriber,1984,2
240,41852.93403,41852.93681,147,Greenwich St & Warren St,40.71542197,-74.01121978,224,Spruce St & Nassau St,40.71146364,-74.00552427,17300,Subscriber,1984,1
450,41852.71111,41852.71667,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,224,Spruce St & Nassau St,40.71146364,-74.00552427,20732,Subscriber,1988,1
541,41852.82569,41852.83194,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,224,Spruce St & Nassau St,40.71146364,-74.00552427,18336,Subscriber,1965,1
541,41852.82569,41852.83194,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,224,Spruce St & Nassau St,40.71146364,-74.00552427,19358,Subscriber,1980,2
996,41852.71111,41852.72292,167,E 39 St & 3 Ave,40.7489006,-73.97604882,224,Spruce St & Nassau St,40.71146364,-74.00552427,15996,Subscriber,1982,1
3866,41852.82361,41852.86806,217,Old Fulton St,40.70277159,-73.99383605,224,Spruce St & Nassau St,40.71146364,-74.00552427,16708,Customer,\N,0
1178,41852.34514,41852.35903,224,Spruce St & Nassau St,40.71146364,-74.00552427,224,Spruce St & Nassau St,40.71146364,-74.00552427,19450,Subscriber,1990,1
96,41852.73125,41852.73264,224,Spruce St & Nassau St,40.71146364,-74.00552427,224,Spruce St & Nassau St,40.71146364,-74.00552427,15275,Customer,\N,0
363,41852.34861,41852.35278,257,Lispenard St & Broadway,40.71939226,-74.00247214,224,Spruce St & Nassau St,40.71146364,-74.00552427,20077,Subscriber,1950,1
655,41852.35486,41852.36181,259,South St & Whitehall St,40.70122128,-74.01234218,224,Spruce St & Nassau St,40.71146364,-74.00552427,16489,Subscriber,1953,2
518,41852.57292,41852.57917,263,Elizabeth St & Hester St,40.71729,-73.996375,224,Spruce St & Nassau St,40.71146364,-74.00552427,17962,Subscriber,1986,2
892,41852.57917,41852.58958,72,W 52 St & 11 Ave,40.76727216,-73.99392888,225,W 14 St & The High Line,40.74195138,-74.00803013,15416,Subscriber,1987,2
782,41852.73542,41852.74444,72,W 52 St & 11 Ave,40.76727216,-73.99392888,225,W 14 St & The High Line,40.74195138,-74.00803013,18744,Subscriber,1981,1
1088,41852.84931,41852.86181,72,W 52 St & 11 Ave,40.76727216,-73.99392888,225,W 14 St & The High Line,40.74195138,-74.00803013,19103,Customer,\N,0
548,41852.68472,41852.69097,127,Barrow St & Hudson St,40.73172428,-74.00674436,225,W 14 St & The High Line,40.74195138,-74.00803013,20758,Customer,\N,0
732,41852.37917,41852.3875,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,225,W 14 St & The High Line,40.74195138,-74.00803013,20188,Subscriber,1984,1
109,41852.33958,41852.34097,212,W 16 St & The High Line,40.74334935,-74.00681753,225,W 14 St & The High Line,40.74195138,-74.00803013,14786,Subscriber,1970,1
4842,41852.35278,41852.40833,223,W 13 St & 7 Ave,40.73781509,-73.99994661,225,W 14 St & The High Line,40.74195138,-74.00803013,17761,Customer,\N,0
4791,41852.35278,41852.40833,223,W 13 St & 7 Ave,40.73781509,-73.99994661,225,W 14 St & The High Line,40.74195138,-74.00803013,19215,Customer,\N,0
75,41852.08542,41852.08611,225,W 14 St & The High Line,40.74195138,-74.00803013,225,W 14 St & The High Line,40.74195138,-74.00803013,15876,Subscriber,1990,2
618,41852.44931,41852.45625,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,225,W 14 St & The High Line,40.74195138,-74.00803013,16259,Subscriber,1984,1
787,41852.65556,41852.66458,237,E 11 St & 2 Ave,40.73047309,-73.98672378,225,W 14 St & The High Line,40.74195138,-74.00803013,21022,Customer,\N,0
231,41852.63958,41852.64236,238,Bank St & Washington St,40.7361967,-74.00859207,225,W 14 St & The High Line,40.74195138,-74.00803013,15347,Subscriber,1986,2
1024,41852.79167,41852.80347,250,Lafayette St & Jersey St,40.72456089,-73.99565293,225,W 14 St & The High Line,40.74195138,-74.00803013,19027,Subscriber,1983,1
848,41852.84583,41852.85556,250,Lafayette St & Jersey St,40.72456089,-73.99565293,225,W 14 St & The High Line,40.74195138,-74.00803013,19854,Customer,\N,0
1300,41852.82917,41852.84444,251,Mott St & Prince St,40.72317958,-73.99480012,225,W 14 St & The High Line,40.74195138,-74.00803013,19815,Subscriber,1986,1
3271,41852.53819,41852.57639,260,Broad St & Bridge St,40.70365182,-74.01167797,225,W 14 St & The High Line,40.74195138,-74.00803013,18964,Customer,\N,0
2122,41852.85486,41852.87986,147,Greenwich St & Warren St,40.71542197,-74.01121978,228,E 48 St & 3 Ave,40.7546011,-73.97187886,15949,Subscriber,1989,1
149,41852.30556,41852.30764,167,E 39 St & 3 Ave,40.7489006,-73.97604882,228,E 48 St & 3 Ave,40.7546011,-73.97187886,15331,Subscriber,1987,1
227,41852.31111,41852.31389,167,E 39 St & 3 Ave,40.7489006,-73.97604882,228,E 48 St & 3 Ave,40.7546011,-73.97187886,18864,Subscriber,1987,2
273,41852.32986,41852.33333,167,E 39 St & 3 Ave,40.7489006,-73.97604882,228,E 48 St & 3 Ave,40.7546011,-73.97187886,17348,Subscriber,1985,1
222,41852.34097,41852.34375,167,E 39 St & 3 Ave,40.7489006,-73.97604882,228,E 48 St & 3 Ave,40.7546011,-73.97187886,18019,Subscriber,1976,1
279,41852.33611,41852.33958,173,Broadway & W 49 St,40.76064679,-73.98442659,228,E 48 St & 3 Ave,40.7546011,-73.97187886,14714,Subscriber,1983,1
456,41852.35139,41852.35694,173,Broadway & W 49 St,40.76064679,-73.98442659,228,E 48 St & 3 Ave,40.7546011,-73.97187886,17037,Subscriber,1984,1
427,41852.38403,41852.38889,173,Broadway & W 49 St,40.76064679,-73.98442659,228,E 48 St & 3 Ave,40.7546011,-73.97187886,20505,Subscriber,1986,1
408,41852.38542,41852.39028,173,Broadway & W 49 St,40.76064679,-73.98442659,228,E 48 St & 3 Ave,40.7546011,-73.97187886,21551,Subscriber,1956,1
423,41852.40903,41852.41389,173,Broadway & W 49 St,40.76064679,-73.98442659,228,E 48 St & 3 Ave,40.7546011,-73.97187886,20294,Subscriber,1974,1
423,41852.4125,41852.41736,173,Broadway & W 49 St,40.76064679,-73.98442659,228,E 48 St & 3 Ave,40.7546011,-73.97187886,15081,Subscriber,1982,1
435,41852.74167,41852.74653,173,Broadway & W 49 St,40.76064679,-73.98442659,228,E 48 St & 3 Ave,40.7546011,-73.97187886,15832,Subscriber,1986,2
7702,41852.54583,41852.63472,228,E 48 St & 3 Ave,40.7546011,-73.97187886,228,E 48 St & 3 Ave,40.7546011,-73.97187886,15329,Customer,\N,0
7526,41852.54722,41852.63472,228,E 48 St & 3 Ave,40.7546011,-73.97187886,228,E 48 St & 3 Ave,40.7546011,-73.97187886,19513,Customer,\N,0
7277,41852.54792,41852.63194,228,E 48 St & 3 Ave,40.7546011,-73.97187886,228,E 48 St & 3 Ave,40.7546011,-73.97187886,20870,Customer,\N,0
148,41852.61111,41852.6125,228,E 48 St & 3 Ave,40.7546011,-73.97187886,228,E 48 St & 3 Ave,40.7546011,-73.97187886,21417,Subscriber,1972,1
1179,41852.30139,41852.31528,257,Lispenard St & Broadway,40.71939226,-74.00247214,228,E 48 St & 3 Ave,40.7546011,-73.97187886,20870,Customer,\N,0
669,41852.35069,41852.35833,116,W 17 St & 8 Ave,40.74177603,-74.00149746,229,Great Jones St,40.72743423,-73.99379025,18102,Subscriber,1986,2
356,41852.21597,41852.22014,128,MacDougal St & Prince St,40.72710258,-74.00297088,229,Great Jones St,40.72743423,-73.99379025,16965,Subscriber,1950,1
576,41852.59375,41852.60069,128,MacDougal St & Prince St,40.72710258,-74.00297088,229,Great Jones St,40.72743423,-73.99379025,19455,Subscriber,1991,2
471,41852.76458,41852.77014,128,MacDougal St & Prince St,40.72710258,-74.00297088,229,Great Jones St,40.72743423,-73.99379025,17978,Subscriber,1980,1
1497,41852.39306,41852.40972,143,Clinton St & Joralemon St,40.69239502,-73.99337909,229,Great Jones St,40.72743423,-73.99379025,21654,Subscriber,1976,1
1069,41852.83403,41852.84653,147,Greenwich St & Warren St,40.71542197,-74.01121978,229,Great Jones St,40.72743423,-73.99379025,17514,Subscriber,1988,1
332,41852.4,41852.40417,150,E 2 St & Avenue C,40.7208736,-73.98085795,229,Great Jones St,40.72743423,-73.99379025,20743,Subscriber,1993,1
364,41852.61111,41852.61597,150,E 2 St & Avenue C,40.7208736,-73.98085795,229,Great Jones St,40.72743423,-73.99379025,17434,Subscriber,1957,1
376,41852.81528,41852.81944,150,E 2 St & Avenue C,40.7208736,-73.98085795,229,Great Jones St,40.72743423,-73.99379025,17875,Subscriber,1988,1
209,41852.37361,41852.37569,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,229,Great Jones St,40.72743423,-73.99379025,17609,Subscriber,1994,2
225,41852.40208,41852.40486,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,229,Great Jones St,40.72743423,-73.99379025,15206,Subscriber,1977,1
